entity_id,trip_id,route_id,route_short_name,route_long_name,start_date,start_time,direction_id,trip_headsign,shape_id,schedule_relationship,vehicle_id,vehicle_label,trip_update_timestamp_local,feed_header_timestamp_local
trip_update_AUTO10-01-1-260323-ab-1440,AUTO10-01-1-260323-ab-1440,,,,,,,,,0,67068,Autobuss 10,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO10-01-1-260323-ba-1320,AUTO10-01-1-260323-ba-1320,,,,,,,,,0,67068,Autobuss 10,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO10-02-1-260323-ab-1340,AUTO10-02-1-260323-ab-1340,,,,,,,,,0,67188,Autobuss 10,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO10-02-1-260323-ba-1430,AUTO10-02-1-260323-ba-1430,,,,,,,,,0,67188,Autobuss 10,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-01-1-260323-ab1-1250,AUTO11-01-1-260323-ab1-1250,,,,,,,,,0,78463,Autobuss 11,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-01-1-260323-b1a-1410,AUTO11-01-1-260323-b1a-1410,,,,,,,,,0,78463,Autobuss 11,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-02-1-260323-ab-1330,AUTO11-02-1-260323-ab-1330,,,,,,,,,0,78158,Autobuss 11,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-02-1-260323-ba-1440,AUTO11-02-1-260323-ba-1440,,,,,,,,,0,78158,Autobuss 11,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-03-1-260323-ab1-1410,AUTO11-03-1-260323-ab1-1410,,,,,,,,,0,78800,Autobuss 11,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-04-1-260323-ab-1440,AUTO11-04-1-260323-ab-1440,,,,,,,,,0,76723,Autobuss 11,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO11-04-1-260323-ba-1330,AUTO11-04-1-260323-ba-1330,,,,,,,,,0,76723,Autobuss 11,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO12-01-1-260323-ab-1340,AUTO12-01-1-260323-ab-1340,,,,,,,,,0,79229,Autobuss 12,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO12-01-1-260323-ab-1450,AUTO12-01-1-260323-ab-1450,,,,,,,,,0,79229,Autobuss 12,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO12-01-1-260323-ba-1410,AUTO12-01-1-260323-ba-1410,,,,,,,,,0,79229,Autobuss 12,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO12-03-1-260323-ab-1420,AUTO12-03-1-260323-ab-1420,,,,,,,,,0,78485,Autobuss 12,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO12-03-1-260323-ba-1340,AUTO12-03-1-260323-ba-1340,,,,,,,,,0,78485,Autobuss 12,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO12-03-1-260323-ba-1450,AUTO12-03-1-260323-ba-1450,,,,,,,,,0,78485,Autobuss 12,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-01-1-260323-ba-1350,AUTO13-01-1-260323-ba-1350,,,,,,,,,0,68422,Autobuss 13,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-02-1-260323-ab-1240,AUTO13-02-1-260323-ab-1240,,,,,,,,,0,69592,Autobuss 13,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-02-1-260323-ba-1420,AUTO13-02-1-260323-ba-1420,,,,,,,,,0,69592,Autobuss 13,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-03-1-260323-ab-1310,AUTO13-03-1-260323-ab-1310,,,,,,,,,0,68368,Autobuss 13,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-03-1-260323-ba-1450,AUTO13-03-1-260323-ba-1450,,,,,,,,,0,68368,Autobuss 13,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-04-1-260323-ab-1350,AUTO13-04-1-260323-ab-1350,,,,,,,,,0,79774,Autobuss 13,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-06-1-260323-ab-1500,AUTO13-06-1-260323-ab-1500,,,,,,,,,0,79044,Autobuss 13,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-06-1-260323-ba-1310,AUTO13-06-1-260323-ba-1310,,,,,,,,,0,79044,Autobuss 13,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-07-1-260323-ab-1420,AUTO13-07-1-260323-ab-1420,,,,,,,,,0,74875,Autobuss 13,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO13-07-1-260323-ba-1240,AUTO13-07-1-260323-ba-1240,,,,,,,,,0,74875,Autobuss 13,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-01-1-260323-ab-1340,AUTO15-01-1-260323-ab-1340,,,,,,,,,0,79861,Autobuss 15,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-02-1-260323-ab-1400,AUTO15-02-1-260323-ab-1400,,,,,,,,,0,79251,Autobuss 15,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-03-1-260323-ab-1430,AUTO15-03-1-260323-ab-1430,,,,,,,,,0,75543,Autobuss 15,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-03-1-260323-ba-1300,AUTO15-03-1-260323-ba-1300,,,,,,,,,0,75543,Autobuss 15,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-04-1-260323-ab-1450,AUTO15-04-1-260323-ab-1450,,,,,,,,,0,74799,Autobuss 15,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-04-1-260323-ba-1320,AUTO15-04-1-260323-ba-1320,,,,,,,,,0,74799,Autobuss 15,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-06-1-260323-ba-1340,AUTO15-06-1-260323-ba-1340,,,,,,,,,0,78768,Autobuss 15,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-08-1-260323-ba-1410,AUTO15-08-1-260323-ba-1410,,,,,,,,,0,75663,Autobuss 15,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-10-1-260323-ab-1310,AUTO15-10-1-260323-ab-1310,,,,,,,,,0,78125,Autobuss 15,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO15-10-1-260323-ba-1430,AUTO15-10-1-260323-ba-1430,,,,,,,,,0,78125,Autobuss 15,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO16-01-1-260323-ab-1300,AUTO16-01-1-260323-ab-1300,,,,,,,,,0,76832,Autobuss 16,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO16-01-1-260323-ba-1410,AUTO16-01-1-260323-ba-1410,,,,,,,,,0,76832,Autobuss 16,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO16-02-1-260323-ab-1400,AUTO16-02-1-260323-ab-1400,,,,,,,,,0,78615,Autobuss 16,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO16-04-1-260323-ac3b-1430,AUTO16-04-1-260323-ac3b-1430,,,,,,,,,0,79164,Autobuss 16,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO16-04-1-260323-ba-1330,AUTO16-04-1-260323-ba-1330,,,,,,,,,0,79164,Autobuss 16,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO18-02-1-250901-ab-1440,AUTO18-02-1-250901-ab-1440,riga_bus_18,18,Abrenes iela - Dārziņi,,,0.0,Dārziņi,riga_bus_18_a-b,0,77544,Autobuss 18,2026-04-01T13:55:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO18-02-1-250901-ba-1340,AUTO18-02-1-250901-ba-1340,riga_bus_18,18,Abrenes iela - Dārziņi,,,1.0,Abrenes iela,riga_bus_18_b-a,0,77544,Autobuss 18,2026-04-01T13:55:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO18-03-1-250901-ab-1320,AUTO18-03-1-250901-ab-1320,riga_bus_18,18,Abrenes iela - Dārziņi,,,0.0,Dārziņi,riga_bus_18_a-b,0,77588,Autobuss 18,2026-04-01T13:56:00+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO18-03-1-250901-ba-1420,AUTO18-03-1-250901-ba-1420,riga_bus_18,18,Abrenes iela - Dārziņi,,,1.0,Abrenes iela,riga_bus_18_b-a,0,77588,Autobuss 18,2026-04-01T13:56:00+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO18-04-1-250901-ab-1400,AUTO18-04-1-250901-ab-1400,riga_bus_18,18,Abrenes iela - Dārziņi,,,0.0,Dārziņi,riga_bus_18_a-b,0,77609,Autobuss 18,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO18-04-1-250901-ba-1500,AUTO18-04-1-250901-ba-1500,riga_bus_18,18,Abrenes iela - Dārziņi,,,1.0,Abrenes iela,riga_bus_18_b-a,0,77609,Autobuss 18,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-01-1-260323-ab-1400,AUTO2-01-1-260323-ab-1400,,,,,,,,,0,79721,Autobuss 2,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-01-1-260323-ba-1450,AUTO2-01-1-260323-ba-1450,,,,,,,,,0,79721,Autobuss 2,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-03-1-260323-ab-1420,AUTO2-03-1-260323-ab-1420,,,,,,,,,0,76767,Autobuss 2,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-03-1-260323-ba-1310,AUTO2-03-1-260323-ba-1310,,,,,,,,,0,76767,Autobuss 2,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-04-1-260323-ab-1440,AUTO2-04-1-260323-ab-1440,,,,,,,,,0,78038,Autobuss 2,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-04-1-260323-ba-1340,AUTO2-04-1-260323-ba-1340,,,,,,,,,0,78038,Autobuss 2,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-07-1-260323-ab-1310,AUTO2-07-1-260323-ab-1310,,,,,,,,,0,78169,Autobuss 2,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-07-1-260323-ba-1400,AUTO2-07-1-260323-ba-1400,,,,,,,,,0,78169,Autobuss 2,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-08-1-260323-ab-1330,AUTO2-08-1-260323-ab-1330,,,,,,,,,0,79111,Autobuss 2,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO2-08-1-260323-ba-1430,AUTO2-08-1-260323-ba-1430,,,,,,,,,0,79111,Autobuss 2,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO20-01-1-260323-ab-1310,AUTO20-01-1-260323-ab-1310,,,,,,,,,0,71203,Autobuss 20,2026-04-01T13:56:19+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO20-01-1-260323-ba-1410,AUTO20-01-1-260323-ba-1410,,,,,,,,,0,71203,Autobuss 20,2026-04-01T13:56:19+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO20-02-1-260323-ab-1410,AUTO20-02-1-260323-ab-1410,,,,,,,,,0,71280,Autobuss 20,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO20-02-1-260323-ba-1310,AUTO20-02-1-260323-ba-1310,,,,,,,,,0,71280,Autobuss 20,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-01-1-260323-ba-1330,AUTO21-01-1-260323-ba-1330,,,,,,,,,0,68869,Autobuss 21,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-02-1-260323-ba-1350,AUTO21-02-1-260323-ba-1350,,,,,,,,,0,68466,Autobuss 21,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-03-1-260323-ab-1240,AUTO21-03-1-260323-ab-1240,,,,,,,,,0,68488,Autobuss 21,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-03-1-260323-ba-1410,AUTO21-03-1-260323-ba-1410,,,,,,,,,0,68488,Autobuss 21,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-04-1-260323-ab-1300,AUTO21-04-1-260323-ab-1300,,,,,,,,,0,78071,Autobuss 21,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-04-1-260323-ba-1430,AUTO21-04-1-260323-ba-1430,,,,,,,,,0,78071,Autobuss 21,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-05-1-260323-ab-1320,AUTO21-05-1-260323-ab-1320,,,,,,,,,0,79011,Autobuss 21,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-05-1-260323-ba-1450,AUTO21-05-1-260323-ba-1450,,,,,,,,,0,79011,Autobuss 21,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-07-1-260323-ab-1340,AUTO21-07-1-260323-ab-1340,,,,,,,,,0,78016,Autobuss 21,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-08-1-260323-ab-1400,AUTO21-08-1-260323-ab-1400,,,,,,,,,0,79055,Autobuss 21,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-10-1-260323-ab-1420,AUTO21-10-1-260323-ab-1420,,,,,,,,,0,68477,Autobuss 21,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-10-1-260323-ba-1250,AUTO21-10-1-260323-ba-1250,,,,,,,,,0,68477,Autobuss 21,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-11-1-260323-ab-1440,AUTO21-11-1-260323-ab-1440,,,,,,,,,0,68891,Autobuss 21,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO21-11-1-260323-ba-1310,AUTO21-11-1-260323-ba-1310,,,,,,,,,0,68891,Autobuss 21,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-01-1-260323-ab-1330,AUTO22-01-1-260323-ab-1330,,,,,,,,,0,78757,Autobuss 22,2026-04-01T13:49:42+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-01-1-260323-ba-1410,AUTO22-01-1-260323-ba-1410,,,,,,,,,0,78757,Autobuss 22,2026-04-01T13:49:42+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-02-1-260323-ab-1320,AUTO22-02-1-260323-ab-1320,,,,,,,,,0,78822,Autobuss 22,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-02-1-260323-ab-1500,AUTO22-02-1-260323-ab-1500,,,,,,,,,0,78822,Autobuss 22,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-02-1-260323-ba-1400,AUTO22-02-1-260323-ba-1400,,,,,,,,,0,78822,Autobuss 22,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-03-1-260323-ab-1340,AUTO22-03-1-260323-ab-1340,,,,,,,,,0,78670,Autobuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-03-1-260323-ba-1420,AUTO22-03-1-260323-ba-1420,,,,,,,,,0,78670,Autobuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-05-1-260323-ab-1350,AUTO22-05-1-260323-ab-1350,,,,,,,,,0,78877,Autobuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-05-1-260323-ba-1430,AUTO22-05-1-260323-ba-1430,,,,,,,,,0,78877,Autobuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-06-1-260323-ab-1400,AUTO22-06-1-260323-ab-1400,,,,,,,,,0,78648,Autobuss 22,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-06-1-260323-ba-1450,AUTO22-06-1-260323-ba-1450,,,,,,,,,0,78648,Autobuss 22,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-08-1-260323-ab-1410,AUTO22-08-1-260323-ab-1410,,,,,,,,,0,78661,Autobuss 22,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-08-1-260323-ba-1330,AUTO22-08-1-260323-ba-1330,,,,,,,,,0,78661,Autobuss 22,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-08-1-260323-ba-1500,AUTO22-08-1-260323-ba-1500,,,,,,,,,0,78661,Autobuss 22,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-09-1-260323-ab-1430,AUTO22-09-1-260323-ab-1430,,,,,,,,,0,78844,Autobuss 22,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-09-1-260323-ba-1340,AUTO22-09-1-260323-ba-1340,,,,,,,,,0,78844,Autobuss 22,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-10-1-260323-ab-1440,AUTO22-10-1-260323-ab-1440,,,,,,,,,0,78421,Autobuss 22,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO22-10-1-260323-ba-1350,AUTO22-10-1-260323-ba-1350,,,,,,,,,0,78421,Autobuss 22,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO23-01-1-260323-ab-1420,AUTO23-01-1-260323-ab-1420,,,,,,,,,0,76898,Autobuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO23-01-1-260323-ba-1330,AUTO23-01-1-260323-ba-1330,,,,,,,,,0,76898,Autobuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO23-02-1-260323-ba-1350,AUTO23-02-1-260323-ba-1350,,,,,,,,,0,71334,Autobuss 26,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO23-03-1-260323-ba-1410,AUTO23-03-1-260323-ba-1410,,,,,,,,,0,79186,Autobuss 23,2026-04-01T13:56:00+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO23-04-1-260323-ab-1350,AUTO23-04-1-260323-ab-1350,,,,,,,,,0,79066,Autobuss 23,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO23-04-1-260323-ba-1440,AUTO23-04-1-260323-ba-1440,,,,,,,,,0,79066,Autobuss 23,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-01-1-260323-ab-1410,AUTO24-01-1-260323-ab-1410,,,,,,,,,0,78419,Autobuss 24,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-02-1-260323-ab-1430,AUTO24-02-1-260323-ab-1430,,,,,,,,,0,78408,Autobuss 24,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-02-1-260323-ba-1310,AUTO24-02-1-260323-ba-1310,,,,,,,,,0,78408,Autobuss 24,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-04-1-260323-ab-1450,AUTO24-04-1-260323-ab-1450,,,,,,,,,0,76712,Autobuss 24,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-04-1-260323-ba-1330,AUTO24-04-1-260323-ba-1330,,,,,,,,,0,76712,Autobuss 24,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-05-1-260323-ba-1400,AUTO24-05-1-260323-ba-1400,,,,,,,,,0,78594,Autobuss 24,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-06-1-260323-ab-1250,AUTO24-06-1-260323-ab-1250,,,,,,,,,0,76734,Autobuss 24,2026-04-01T13:50:53+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-06-1-260323-ba-1420,AUTO24-06-1-260323-ba-1420,,,,,,,,,0,76734,Autobuss 24,2026-04-01T13:50:53+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-07-1-260323-ab-1320,AUTO24-07-1-260323-ab-1320,,,,,,,,,0,76810,Autobuss 24,2026-04-01T13:55:02+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-07-1-260323-ba-1440,AUTO24-07-1-260323-ba-1440,,,,,,,,,0,76810,Autobuss 24,2026-04-01T13:55:02+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO24-08-1-260323-ab-1350,AUTO24-08-1-260323-ab-1350,,,,,,,,,0,79305,Autobuss 24,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-01-1-260323-ab-1350,AUTO25-01-1-260323-ab-1350,,,,,,,,,0,79218,Autobuss 25,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-01-1-260323-ba-1430,AUTO25-01-1-260323-ba-1430,,,,,,,,,0,79218,Autobuss 25,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-02-1-260323-ab-1420,AUTO25-02-1-260323-ab-1420,,,,,,,,,0,78702,Autobuss 25,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-02-1-260323-ba-1330,AUTO25-02-1-260323-ba-1330,,,,,,,,,0,78702,Autobuss 25,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-04-1-260323-ab-1320,AUTO25-04-1-260323-ab-1320,,,,,,,,,0,78833,Autobuss 25,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-04-1-260323-ab-1450,AUTO25-04-1-260323-ab-1450,,,,,,,,,0,78833,Autobuss 25,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO25-04-1-260323-ba-1400,AUTO25-04-1-260323-ba-1400,,,,,,,,,0,78833,Autobuss 25,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO28-01-1-260323-ab-1400,AUTO28-01-1-260323-ab-1400,,,,,,,,,0,77555,Autobuss 28,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO28-01-1-260323-ba-1430,AUTO28-01-1-260323-ba-1430,,,,,,,,,0,77555,Autobuss 28,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO28-02-1-260323-ab-1450,AUTO28-02-1-260323-ab-1450,,,,,,,,,0,71182,Autobuss 28,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO29-01-1-260323-acb-1310,AUTO29-01-1-260323-acb-1310,,,,,,,,,0,79327,Autobuss 29,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO29-01-1-260323-bca-1430,AUTO29-01-1-260323-bca-1430,,,,,,,,,0,79327,Autobuss 29,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO29-02-1-260323-acb-1350,AUTO29-02-1-260323-acb-1350,,,,,,,,,0,,,2026-04-01T13:56:21+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO29-03-1-260323-acb-1430,AUTO29-03-1-260323-acb-1430,,,,,,,,,0,77522,Autobuss 29,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO29-03-1-260323-bca-1320,AUTO29-03-1-260323-bca-1320,,,,,,,,,0,77522,Autobuss 29,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO29-04-1-260323-bca-1350,AUTO29-04-1-260323-bca-1350,,,,,,,,,0,77566,Autobuss 29,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-01-1-260323-ab-1420,AUTO3-01-1-260323-ab-1420,,,,,,,,,0,69428,Autobuss 3,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-01-1-260323-ba-1300,AUTO3-01-1-260323-ba-1300,,,,,,,,,0,69428,Autobuss 3,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-03-1-260323-ab-1440,AUTO3-03-1-260323-ab-1440,,,,,,,,,0,68880,Autobuss 3,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-03-1-260323-ba-1310,AUTO3-03-1-260323-ba-1310,,,,,,,,,0,68880,Autobuss 3,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-05-1-260323-ba-1340,AUTO3-05-1-260323-ba-1340,,,,,,,,,0,68204,Autobuss 3,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-07-1-260323-ba-1350,AUTO3-07-1-260323-ba-1350,,,,,,,,,0,69679,Autobuss 3,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ab-1240,AUTO3-08-1-260323-ab-1240,,,,,,,,,0,69526,Autobuss 3,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-08-1-260323-ba-1410,AUTO3-08-1-260323-ba-1410,,,,,,,,,0,69526,Autobuss 3,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-09-1-260323-ba-1400,AUTO3-09-1-260323-ba-1400,,,,,,,,,0,69406,Autobuss 3,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ab-1250,AUTO3-11-1-260323-ab-1250,,,,,,,,,0,69646,Autobuss 3,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-11-1-260323-ba-1420,AUTO3-11-1-260323-ba-1420,,,,,,,,,0,69646,Autobuss 3,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_AUTO3-12-1-260323-ab-1300,AUTO3-12-1-260323-ab-1300,,,,,,,,,0,78911,Autobuss 3,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
